year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,escaped
2014,2014-02-04,,3.5,39.053666,-120.120649,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-04-03,,3.5,38.912894,-120.660696,Broadcast,,,El Dorado,PFIRS,FALSE
2015,2015-10-06,Davis,3.5,41.8893288,-123.4108292,,,,Siskiyou,CALFIRE,FALSE
2015,2015-11-16,,3.5,39.192794,-120.127258,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-03-07,,3.5,38.951399,-120.108547,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-10-27,,3.5,38.94288841,-120.866046,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-11-16,,3.5,39.298328,-120.261669,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-02-09,,3.5,38.911739,-120.661983,Broadcast,,,El Dorado,PFIRS,FALSE
2018,2018-12-19,,3.5,39.263626,-120.882096,Hand Pile,,,Nevada,PFIRS,FALSE
2019,2019-05-23,,3.5,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-12-03,,3.5,40.50793545,-122.686986,Machine Pile,,,Shasta,PFIRS,FALSE
2005,2005-09-30,LITTLE STONY,3.512593269,39.34374849,-122.6645277,,,,Colusa,CALFIRE,FALSE
2019,2019-03-11,SAN FRANCISQUITO STATION,3.534723759,34.53321235,-118.5260518,,,,Los Angeles,CALFIRE,FALSE
2018,2018-12-12,TWO BIT THIN # 112,3.580327988,41.90135079,-123.4347262,,,,Siskiyou,CALFIRE,FALSE
2016,2016-12-07,,3.6,39.06707,-120.97053,Broadcast,,,Placer,PFIRS,FALSE
2018,2018-08-15,TROUGH UNIT,3.618531942,39.27932837,-122.6697645,,,,Colusa,CALFIRE,FALSE
2014,2014-05-13,,3.64,38.838972,-120.022373,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-10-30,,3.64,38.838972,-120.022373,Hand Pile,,,El Dorado,PFIRS,FALSE
2005,2005-10-01,BEARGRASS WFPR (05) AND (06),3.645637512,41.51795865,-123.6463249,,,,Del Norte,CALFIRE,FALSE
2018,2018-12-12,TWO BIT THIN # 236,3.679264307,41.98930528,-123.5090031,,,,Siskiyou,CALFIRE,FALSE
2016,2016-12-01,BURN UNIT 2,3.690032959,39.06764322,-120.9726484,,,,Placer,CALFIRE,FALSE
2004,2004-03-01,"03COPPER 2,3,5",3.690074444,41.24750647,-123.5394759,,,,Humboldt,CALFIRE,FALSE
2019,2019-06-25,ROOTSANDSHOOTS13B,3.698660851,41.51447818,-123.6459664,,,,Del Norte,CALFIRE,FALSE
1977,1977-03-08,Unknown,3.76357317,36.47933336,-121.1883798,,,,San Benito,CALFIRE,FALSE
1981,1977-03-09,Unknown (Jay or Lion),3.777868986,36.48915826,-121.1736177,,,,San Benito,CALFIRE,FALSE
2007,2007-10-25,NA,3.785209179,41.09803071,-123.1088156,,,,Siskiyou,CALFIRE,FALSE
1998,1998-06-05,ASH MTN,3.785295963,36.48751896,-118.8324462,,,,Tulare,CALFIRE,FALSE
2004,2004-03-01,03THICK,3.795925379,40.92709875,-123.5908551,,,,Trinity,CALFIRE,FALSE
2019,2019-06-13,KERRICK HORSE CAMP,3.797515392,38.1746916,-119.954921,,,,Tuolumne,CALFIRE,FALSE
2008,2008-05-09,JESSUPS,3.809889555,41.2785409,-123.1428663,,,,Siskiyou,CALFIRE,FALSE
2019,2019-05-22,FY 19,3.81533289,37.8268277,-120.1171013,,,,Tuolumne,CALFIRE,FALSE
1988,2019-05-23,BAILY CREEK KUNIT #8,3.81869483,40.37458449,-121.1447882,,,,Plumas,CALFIRE,FALSE
2013,2012-10-01,SLAPJACK DFPZ,3.823756218,39.47262168,-121.235477,,,,Yuba,CALFIRE,FALSE
1981,1981-01-01,Unknown (Jay or Lion),3.833839178,36.47115581,-121.1982298,,,,San Benito,CALFIRE,FALSE
2014,2014-07-21,S-2_Tuledad Fire,3.83738637,40.97450276,-120.0062306,,,,Lassen,CALFIRE,FALSE
1995,1995-09-19,ELK CAMP,3.850588083,41.22727402,-123.9658273,,,,Humboldt,CALFIRE,FALSE
1997,1997-09-08,UPPER ELK,3.850588083,41.22727402,-123.9658273,,,,Humboldt,CALFIRE,FALSE
1998,1998-09-11,ELK UPPER,3.850588083,41.22727402,-123.9658273,,,,Humboldt,CALFIRE,FALSE
2008,2008-09-24,STAGE COACH,3.871458769,41.16385457,-123.9073865,,,,Humboldt,CALFIRE,FALSE
2005,2005-09-30,LITTLE STONY,3.875194788,39.34167914,-122.661885,,,,Colusa,CALFIRE,FALSE
2005,2005-09-30,OAK RIDGE,3.918772697,39.80073025,-122.7896515,,,,Tehama,CALFIRE,FALSE
2005,2005-09-30,LITTLE STONY,3.920163393,39.34005446,-122.6797066,,,,Colusa,CALFIRE,FALSE
1980,1980-05-05,N FENCE #2,3.920860767,36.50070795,-121.2177301,,,,San Benito,CALFIRE,FALSE
2019,2019-11-26,EASTFORK RESTORATION PROJECT,3.939940929,37.0677741,-119.0504748,,,,Fresno,CALFIRE,FALSE
2018,2018-12-11,BUGLE DFPZ LANDINGS,3.969403267,40.68098202,-120.9795213,,,,Lassen,CALFIRE,FALSE
1915,1915-09-20,WILDER CREEK,3.983138561,41.35977284,-123.5422216,,,,Humboldt,CALFIRE,FALSE
2001,2001-05-16,RUPLY,3.987858295,38.73744521,-120.5572485,,,,El Dorado,CALFIRE,FALSE
2019,2019-02-06,LONG CANYON ROADSIDE FA- A,3.992332697,40.92015783,-122.8173386,,,,Trinity,CALFIRE,FALSE
2013,2013-01-23,,4,36.869481,-118.158864,Hand Pile,,,Inyo,PFIRS,FALSE
2013,2013-02-19,,4,38.657723,-120.527737,Machine Pile,,,El Dorado,PFIRS,FALSE
2013,2013-02-28,,4,38.60614,-120.51178,Broadcast,,,El Dorado,PFIRS,FALSE
2013,2013-03-20,,4,38.863637,-120.002911,Hand Pile,,,El Dorado,PFIRS,FALSE
2013,2013-04-02,,4,40.1665,-120.967,Hand Pile,,,Plumas,PFIRS,FALSE
2013,2013-10-16,,4,36.29386,-121.85153,Broadcast,,,Monterey,PFIRS,FALSE
2013,2013-10-30,,4,38.641143,-120.528088,Hand Pile,,,El Dorado,PFIRS,FALSE
2013,2013-10-30,,4,39.840935,-121.162763,Hand Pile,,,Plumas,PFIRS,FALSE
2013,2013-11-19,,4,38.907854,-120.668377,Hand Pile,,,El Dorado,PFIRS,FALSE
2013,2013-11-19,,4,39.723987,-121.182412,Hand Pile,,,Plumas,PFIRS,FALSE
2013,2013-11-20,,4,39.8796,-121.1948,Hand Pile,,,Plumas,PFIRS,FALSE
2013,2013-12-06,,4,38.7115,-120.593834,Hand Pile,,,El Dorado,PFIRS,FALSE
2013,2013-12-09,,4,39.683875,-121.095674,Machine Pile,,,Plumas,PFIRS,FALSE
2013,2013-12-09,,4,39.691969,-121.137027,Machine Pile,,,Plumas,PFIRS,FALSE
2013,2013-12-12,,4,39.5472,-120.8898,Hand Pile,,,Sierra,PFIRS,FALSE
2013,2013-12-13,,4,39.192794,-120.127258,Hand Pile,,,Placer,PFIRS,FALSE
2013,2013-12-19,,4,39.365,-120.211,Hand Pile,,,Nevada,PFIRS,FALSE
2014,2014-01-08,,4,38.776637,-120.294457,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-01-08,,4,39.053666,-120.120649,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-01-29,,4,39.365,-120.211,Hand Pile,,,Nevada,PFIRS,FALSE
2014,2014-01-30,,4,38.760274,-120.319601,Machine Pile,,,El Dorado,PFIRS,FALSE
2014,2014-01-30,,4,40.0095,-121.0832,Hand Pile,,,Plumas,PFIRS,FALSE
2014,2014-02-03,,4,38.863637,-120.002911,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-05,,4,37.573317,-118.6785,Hand Pile,,,Mono,PFIRS,FALSE
2014,2014-02-06,,4,38.863637,-120.002911,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-06,,4,38.891157,-120.68429,Machine Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-06,,4,39.103623,-120.542851,Machine Pile,,,Placer,PFIRS,FALSE
2014,2014-02-06,,4,39.9374,-120.8786,Hand Pile,,,Plumas,PFIRS,FALSE
2014,2014-02-10,,4,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-02-12,,4,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-02-13,,4,38.966216,-120.70816,Machine Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-14,,4,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-02-19,,4,39.9374,-120.8786,Hand Pile,,,Plumas,PFIRS,FALSE
2014,2014-02-24,,4,40.559531,-122.512293,Broadcast,,,Shasta,PFIRS,FALSE
2014,2014-02-25,,4,38.730701,-120.459038,Broadcast,,,El Dorado,PFIRS,FALSE
2014,2014-02-26,,4,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-02-27,,4,37.777,-119.103,Hand Pile,,,Mono,PFIRS,FALSE
2014,2014-02-27,,4,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-02-28,,4,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-03-03,,4,37.560997,-118.750467,Hand Pile,,,Mono,PFIRS,FALSE
2014,2014-03-04,,4,38.955352,-119.93838,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-03-05,,4,37.573317,-118.6785,Hand Pile,,,Mono,PFIRS,FALSE
2014,2014-03-06,,4,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-03-07,,4,38.693951,-119.817459,UNK,,,Alpine,PFIRS,FALSE
2014,2014-04-02,,4,39.14424,-120.196524,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-10-28,,4,39.660922,-120.952208,UNK,,,Sierra,PFIRS,FALSE
2014,2014-10-28,,4,39.715258,-120.882412,UNK,,,Sierra,PFIRS,FALSE
2014,2014-10-31,,4,39.621,-121.0738,Machine Pile,,,Plumas,PFIRS,FALSE
2014,2014-10-31,,4,40.99765,-122.413874,Hand Pile,,,Shasta,PFIRS,FALSE
2014,2014-11-17,,4,39.404,-121.134,Hand Pile,,,Yuba,PFIRS,FALSE
2014,2014-11-24,,4,40.98056,-121.95,UNK,,,Shasta,PFIRS,FALSE
2014,2014-11-28,,4,39.724745,-121.053375,UNK,,,Sierra,PFIRS,FALSE
2014,2014-11-29,,4,39.888,-121.142,Machine Pile,,,Plumas,PFIRS,FALSE
2014,2014-11-29,,4,39.902,-121.203,Machine Pile,,,Plumas,PFIRS,FALSE
2014,2014-12-04,,4,39.053666,-120.120649,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-12-05,,4,39.053666,-120.120649,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-12-08,,4,39.053666,-120.120649,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-12-08,,4,39.922,-120.902,Hand Pile,,,Plumas,PFIRS,FALSE
2015,2015-01-09,,4,39.299031,-122.665236,Hand Pile,,,Colusa,PFIRS,FALSE
2015,2015-01-12,,4,38.641143,-120.528088,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-01-16,,4,39.523431,-121.296952,Hand Pile,,,Butte,PFIRS,FALSE
2015,2015-01-28,,4,39.821816,-122.708922,Hand Pile,,,Tehama,PFIRS,FALSE
2015,2015-01-29,,4,39.821816,-122.708922,Hand Pile,,,Tehama,PFIRS,FALSE
2015,2015-02-09,,4,39.380185,-121.181986,Hand Pile,,,Yuba,PFIRS,FALSE
2015,2015-02-10,,4,39.724745,-121.053375,UNK,,,Sierra,PFIRS,FALSE
2015,2015-02-24,,4,39.1237,-120.6502,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-04-19,,4,38.912894,-120.660696,Broadcast,,,El Dorado,PFIRS,FALSE
2015,2015-10-19,,4,38.814934,-120.017438,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-10-27,,4,39.739798,-121.090879,Hand Pile,,,Plumas,PFIRS,FALSE
2015,2015-10-28,,4,39.4024,-121.1184,Hand Pile,,,Yuba,PFIRS,FALSE
2015,2015-11-03,,4,39.060783,-120.570445,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-11-03,,4,39.727059,-121.094785,Hand Pile,,,Plumas,PFIRS,FALSE
2015,2015-11-06,,4,39.4024,-121.1184,Hand Pile,,,Yuba,PFIRS,FALSE
2015,2015-11-09,,4,38.877637,-121.064401,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-11-11,,4,39.192794,-120.127258,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-11-12,,4,39.23860203,-120.0841498,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-11-12,,4,39.23860203,-120.0841498,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-11-13,,4,39.482945,-120.851047,Machine Pile,,,Sierra,PFIRS,FALSE
2015,2015-11-16,,4,40.98056,-121.95,UNK,,,Shasta,PFIRS,FALSE
2015,2015-11-17,,4,38.942722,-120.980887,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-11-18,,4,38.942722,-120.980887,Hand Pile,,,Placer,PFIRS,FALSE
2015,2015-12-01,,4,40.497477,-122.767252,Broadcast,,,Shasta,PFIRS,FALSE
2015,2015-12-04,,4,39.488675,-121.053157,Hand Pile,,,Yuba,PFIRS,FALSE
2015,2015-12-09,,4,38.708,-120.58351,Machine Pile,,,El Dorado,PFIRS,FALSE
2015,2015-12-09,,4,38.8946,-120.65868,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-01-05,,4,40.21965,-120.884886,Machine Pile,,,Plumas,PFIRS,FALSE
2016,2016-01-12,,4,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-01-20,,4,38.88865,-119.99083,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-02-02,,4,38.988999,-120.100136,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-02-18,,4,39.1669,-120.5883,Machine Pile,,,Placer,PFIRS,FALSE
2016,2016-02-19,,4,41.66919325,-122.8474474,Hand Pile,,,Siskiyou,PFIRS,FALSE
2016,2016-02-22,,4,41.66919325,-122.8474474,Hand Pile,,,Siskiyou,PFIRS,FALSE
2016,2016-03-03,,4,39.31985,-120.84561,Hand Pile,,,Nevada,PFIRS,FALSE
2016,2016-03-07,,4,37.776753,-119.024591,Hand Pile,,,Mono,PFIRS,FALSE
2016,2016-03-29,,4,39.317466,-120.928509,Hand Pile,,,Nevada,PFIRS,FALSE
2016,2016-04-19,,4,39.454,-120.1695,Broadcast,,,Sierra,PFIRS,FALSE
2016,2016-04-20,,4,38.911739,-120.661983,Broadcast,,,El Dorado,PFIRS,FALSE
2016,2016-05-10,,4,39.1503,-120.5883,Machine Pile,,,Placer,PFIRS,FALSE
2016,2016-05-23,,4,38.96911,-121.43,Broadcast,,,Sacramento,PFIRS,FALSE
2016,2016-06-09,,4,38.675392,-120.439609,Broadcast,,,El Dorado,PFIRS,FALSE
2016,2016-06-10,,4,38.96911,-121.43,Broadcast,,,Sacramento,PFIRS,FALSE
2016,2016-10-15,,4,39.1503,-120.5883,Machine Pile,,,Placer,PFIRS,FALSE
2016,2016-10-24,,4,40.49013,-122.75491,Machine Pile,,,Shasta,PFIRS,FALSE
2016,2016-10-27,,4,38.94288841,-120.866046,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-10-27,,4,40.709756,-121.964635,Machine Pile,,,Shasta,PFIRS,FALSE
2016,2016-11-01,,4,39.45345936,-120.9213638,Machine Pile,,,Sierra,PFIRS,FALSE
2016,2016-11-15,,4,39.8820462,-121.6063893,Machine Pile,,,Butte,PFIRS,FALSE
2016,2016-11-15,,4,39.298328,-120.261669,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-11-16,,4,38.887826,-120.355568,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-11-16,,4,39.1503,-120.5883,Machine Pile,,,Placer,PFIRS,FALSE
2016,2016-11-18,,4,40.49013,-122.75491,Machine Pile,,,Shasta,PFIRS,FALSE
2016,2016-11-18,,4,40.497477,-122.767252,Broadcast,,,Shasta,PFIRS,FALSE
2016,2016-11-19,,4,38.52934898,-120.4673624,UNK,,,El Dorado,PFIRS,FALSE
2016,2016-11-22,,4,39.212778,-120.705853,Machine Pile,,,Placer,PFIRS,FALSE
2016,2016-11-30,,4,38.988999,-120.100136,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-12-01,,4,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-12-05,,4,38.88865,-119.99083,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-12-12,,4,39.792663,-122.690534,Hand Pile,,,Glenn,PFIRS,FALSE
2016,2016-12-12,,4,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2017,2017-04-03,,4,40.791199,-122.565107,Broadcast,,,Shasta,PFIRS,FALSE
2017,2017-04-06,,4,39.49466921,-121.0562038,Hand Pile,,,Yuba,PFIRS,FALSE
2017,2017-04-24,,4,38.88865,-119.99083,Hand Pile,,,El Dorado,PFIRS,FALSE
2017,2017-04-26,,4,38.57162,-120.401042,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-04-27,,4,39.41842506,-121.1603165,Hand Pile,,,Yuba,PFIRS,FALSE
2017,2017-05-08,,4,38.88865,-119.99083,Hand Pile,,,El Dorado,PFIRS,FALSE
2017,2017-05-25,,4,36.76653,-119.0828,Hand Pile,,,Fresno,PFIRS,FALSE
2017,2017-06-01,,4,39.49369224,-121.055485,Broadcast,,,Yuba,PFIRS,FALSE
2017,2017-11-03,,4,39.60770506,-120.8952498,Machine Pile,,,Sierra,PFIRS,FALSE
2017,2017-11-04,,4,39.46826989,-120.8661532,Machine Pile,,,Sierra,PFIRS,FALSE
2017,2017-11-07,,4,37.654,-118.993,Hand Pile,,,Mono,PFIRS,FALSE
2017,2017-11-15,,4,39.233984,-120.704387,Machine Pile,,,Placer,PFIRS,FALSE
2017,2017-11-20,,4,39.437367,-120.210167,Hand Pile,,,Nevada,PFIRS,FALSE
2017,2017-11-27,,4,38.578877,-120.793617,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-28,,4,38.578877,-120.793617,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-29,,4,38.578877,-120.793617,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-30,,4,38.578877,-120.793617,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-12-01,,4,38.578877,-120.793617,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-12-06,,4,38.84291,-120.63477,Machine Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-05,,4,39.882458,-121.64926,Hand Pile,,,Butte,PFIRS,FALSE
2018,2018-01-05,,4,39.902835,-121.627035,Hand Pile,,,Butte,PFIRS,FALSE
2018,2018-01-16,,4,38.91561,-120.50886,Machine Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-18,,4,38.42531588,-120.3102493,Machine Pile,,,Calaveras,PFIRS,FALSE
2018,2018-01-22,,4,38.39316735,-120.4319572,Machine Pile,,,Calaveras,PFIRS,FALSE
2018,2018-01-22,,4,38.903071,-119.985895,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-23,,4,40.15576559,-122.2023037,Hand Pile,,,Tehama,PFIRS,FALSE
2018,2018-02-04,,4,40.165461,-122.753077,Broadcast,,,Tehama,PFIRS,FALSE
2018,2018-03-11,,4,34.7345945,-119.9911523,Hand Pile,,,Santa Barbara,PFIRS,FALSE
2018,2018-03-12,,4,38.40628742,-120.3682923,Broadcast,,,Calaveras,PFIRS,FALSE
2018,2018-03-12,,4,38.72592,-121.20769,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-03-20,,4,37.651,-118.968,Hand Pile,,,Mono,PFIRS,FALSE
2018,2018-03-29,,4,39.902835,-121.627035,Hand Pile,,,Butte,PFIRS,FALSE
2018,2018-03-30,,4,39.902835,-121.627035,Hand Pile,,,Butte,PFIRS,FALSE
2018,2018-03-30,,4,38.69817135,-121.5579271,Broadcast,,,Sacramento,PFIRS,FALSE
2018,2018-04-04,,4,39.15364,-121.5984,Machine Pile,,,Yuba,PFIRS,FALSE
2018,2018-04-11,,4,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-04-12,,4,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-04-18,,4,40.186508,-122.200171,Hand Pile,,,Tehama,PFIRS,FALSE
2018,2018-05-08,,4,39.056949,-120.123584,Broadcast,,,El Dorado,PFIRS,FALSE
2018,2018-05-15,,4,38.91087131,-120.6570482,Broadcast,,,El Dorado,PFIRS,FALSE
2018,2018-11-28,,4,38.39617936,-120.3103352,Machine Pile,,,Calaveras,PFIRS,FALSE
2018,2018-11-28,,4,41.35250571,-121.9413365,Machine Pile,,,Siskiyou,PFIRS,FALSE
2018,2018-11-28,,4,39.44969,-121.06164,Machine Pile,,,Yuba,PFIRS,FALSE
2018,2018-11-28,,4,39.48409,-121.06299,Machine Pile,,,Yuba,PFIRS,FALSE
2018,2018-11-28,,4,39.50341,-121.06849,Machine Pile,,,Yuba,PFIRS,FALSE
2018,2018-11-30,,4,38.35132318,-120.3187937,Machine Pile,,,Calaveras,PFIRS,FALSE
2018,2018-12-01,,4,37.777,-119.103,Hand Pile,,,Mono,PFIRS,FALSE
2018,2018-12-04,,4,38.39617936,-120.3103352,Machine Pile,,,Calaveras,PFIRS,FALSE
2018,2018-12-10,,4,41.3115564,-122.1961728,Machine Pile,,,Siskiyou,PFIRS,FALSE
2018,2018-12-10,,4,39.44557238,-121.0686064,Hand Pile,,,Yuba,PFIRS,FALSE
2018,2018-12-11,,4,39.40302,-121.1149,Hand Pile,,,Yuba,PFIRS,FALSE
2018,2018-12-12,,4,38.75412,-120.3537,Machine Pile,,,El Dorado,PFIRS,FALSE
2018,2018-12-18,,4,39.2688,-120.7389,UNK,,,Placer,PFIRS,FALSE
2018,2018-12-18,,4,39.2688,-120.7389,UNK,,,Placer,PFIRS,FALSE
2018,2018-12-19,,4,38.740896,-120.745626,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-12-19,,4,39.2688,-120.7389,Machine Pile,,,Placer,PFIRS,FALSE
2019,2019-01-04,,4,38.37791365,-120.3333378,Machine Pile,,,Calaveras,PFIRS,FALSE
2019,2019-02-05,,4,36.81182216,-118.1442145,Hand Pile,,,Inyo,PFIRS,FALSE
2019,2019-03-18,,4,39.439,-121.18,Hand Pile,,,Yuba,PFIRS,FALSE
2019,2019-03-20,,4,38.45044465,-120.4286528,Machine Pile,,,Calaveras,PFIRS,FALSE
2019,2019-05-02,,4,34.93014278,-117.9369589,Machine Pile,,,Kern,PFIRS,FALSE
2019,2019-05-04,,4,38.2911,-120.2928,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-05-08,,4,34.93014278,-117.9369589,Machine Pile,,,Kern,PFIRS,FALSE
2019,2019-05-09,,4,34.93014278,-117.9369589,Machine Pile,,,Kern,PFIRS,FALSE
2019,2019-05-22,,4,34.93014278,-117.9369589,Machine Pile,,,Kern,PFIRS,FALSE
2019,2019-05-23,,4,34.93014278,-117.9369589,Machine Pile,,,Kern,PFIRS,FALSE
2019,2019-06-17,,4,36.4618,-120.90835,Broadcast,,,Monterey,PFIRS,FALSE
2019,2019-10-01,,4,38.637,-120.458,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-10-17,,4,39.32345,-120.7397,Hand Pile,,,Nevada,PFIRS,FALSE
2019,2019-10-18,,4,39.4486,-122.0158,Broadcast,,,Glenn,PFIRS,FALSE
2019,2019-11-21,,4,39.50019,-121.05236,Hand Pile,,,Yuba,PFIRS,FALSE
2019,2019-11-26,,4,39.5954,-120.7047,Machine Pile,,,Sierra,PFIRS,FALSE
2019,2019-12-04,,4,39.050509,-120.126581,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-05,,4,38.847828,-120.039426,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-05,,4,38.849866,-120.037889,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-06,,4,39.72629961,-121.3220908,Machine Pile,,,Butte,PFIRS,FALSE
2019,2019-12-09,,4,39.75678389,-121.3197899,Machine Pile,,,Butte,PFIRS,FALSE
2019,2019-12-11,,4,38.319033,-120.26154,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-12-18,,4,39.81938361,-122.6772173,Hand Pile,,,Tehama,PFIRS,FALSE
2019,2019-11-26,EASTFORK,4.020336628,37.00244556,-119.0419659,,,,Fresno,CALFIRE,FALSE
2005,2005-11-04,CRYSTAL SPRINGS RESERVOIR,4.028727531,37.57972316,-122.4112844,,,,San Mateo,CALFIRE,FALSE
2005,2005-09-30,LITTLE STONY,4.034022808,39.34058477,-122.6724748,,,,Colusa,CALFIRE,FALSE
2019,2019-05-16,FY 19,4.046051979,37.73108021,-120.0672998,,,,Mariposa,CALFIRE,FALSE
2013,2013-01-28,FIG_13_3,4.051410675,34.73698827,-119.9902943,,,,Santa Barbara,CALFIRE,FALSE
1977,1977-03-08,Unknown,4.065395832,36.47397075,-121.1901938,,,,San Benito,CALFIRE,FALSE
2019,2019-11-26,EASTFORK RESTORATION PROJECT,4.1094203,37.06445082,-119.0537993,,,,Fresno,CALFIRE,FALSE
2018,2018-12-19,SOLDIER MT HANDPILES UNIT 5,4.110958099,41.05122319,-121.5699466,,,,Shasta,CALFIRE,FALSE
2013,2013-10-18,Loafer Creek VMP - Loafer 18,4.119566917,39.53029211,-121.4483424,,,,Butte,CALFIRE,FALSE
2019,2019-12-11,M9 UNIT 14,4.129903316,39.81583316,-122.7450137,,,,Tehama,CALFIRE,FALSE
2019,2019-07-04,July 4 2019 RX,4.141548634,38.37759126,-120.7998523,,,,Amador,CALFIRE,FALSE
2020,2020-06-09,2020 Fuels Reduction,4.141548634,38.37759126,-120.7998523,,,,Amador,CALFIRE,FALSE
1996,1996-10-03,KENNEL,4.14889431,34.6864486,-120.5545506,,,,Santa Barbara,CALFIRE,FALSE
2019,2019-09-25,BEAR MOUNTAIN,4.161014557,37.84571533,-119.8756592,,,,Tuolumne,CALFIRE,FALSE
2008,2008-05-08,MINERAL D,4.183297157,40.34563905,-121.6101273,,,,Tehama,CALFIRE,FALSE
1984,2008-05-09,MT. TAM VMP,4.189521313,37.91638692,-122.5853248,,,,Marin,CALFIRE,FALSE
1988,2008-05-10,BAILY CREEK UNIT #6,4.194875717,40.3630827,-121.1359248,,,,Plumas,CALFIRE,FALSE
2017,2018-02-27,2018 BURN_2,4.198543549,38.48416805,-123.0772915,,,,Sonoma,CALFIRE,FALSE
2016,2016-11-22,,4.2,39.225951,-120.685651,Machine Pile,,,Placer,PFIRS,FALSE
2019,2019-05-21,STORRIE PAC UNIT 6O,4.241301537,39.93211814,-121.083713,,,,Plumas,CALFIRE,FALSE
2010,2019-05-22,SHAKE/ FIDDLE,4.241406441,38.49981438,-120.6378451,,,,Amador,CALFIRE,FALSE
2018,2018-05-14,STORRIE PAC UNIT 1A,4.262987137,39.98057181,-121.0566392,,,,Plumas,CALFIRE,FALSE
2011,2011-11-03,NA,4.264931202,41.84029628,-122.1399616,,,,Siskiyou,CALFIRE,FALSE
2018,2018-12-06,SUTCLIFFE THIN # 217,4.266064167,41.88382433,-123.4610846,,,,Siskiyou,CALFIRE,FALSE
